x,y,c
519669,357982,20
270302,293069,28
310617,519761,6
175665,44129.8,12
534165,456709,20
362957,964415,18
368175,597430,2
763909,553728,9
183996,647481,5
77974.8,391797,16
504837,841334,11
682485,667409,3
921110,498764,23
952727,75563.8,19
929441,633961,0
342509,87832.3,29
899319,852199,7
863857,141484,19
496689,145238,22
225257,163121,27
38575.4,590014,5
460219,664266,2
533952,487564,1
26856.3,46845.9,12
715995,278939,26
714743,359966,26
310617,763115,25
875118,180975,19
239906,847896,18
126469,178991,24
556352,410321,20
399976,881527,18
763817,954405,13
604846,830561,11
934202,755211,0
938963,309702,23
795495,197516,26
566149,770104,3
875362,173986,19
657918,608631,3
958647,832087,7
274667,680898,25
681204,773675,3
869961,487350,9
162267,141362,12
958983,981017,7
299387,995788,18
332163,33600.9,29
834773,124424,19
734794,386914,26
679983,50874.4,4
802545,36225.5,4
378491,653676,2
866115,64851.8,19
117618,589038,5
637562,598376,3
501694,759880,14
394848,401685,20
486801,512772,2
712516,323313,26
583056,199988,8
671621,925718,13
775475,339183,26
444746,853725,14
726341,964751,13
817469,409436,9
824030,16876.7,4
202277,45289.5,12
660115,881741,13
648885,685080,3
675527,604389,3
877956,557176,9
139958,970458,17
97018.3,204291,24
443434,715964,14
911069,138676,19
8514.66,705741,21
651936,873257,13
103305,141362,12
537584,395550,20
570269,845393,11
863826,194311,19
114505,545915,5
549883,315043,8
436598,978759,11
431898,245735,15
278146,656270,25
347850,332682,28
498367,452040,20
912717,530351,0
737754,839412,13
561876,221076,8
181280,826991,17
578417,224738,8
528733,480178,20
29572.4,582049,5
640889,528947,1
457167,860012,14
582873,63875.2,22
407361,223853,15
53071.7,840632,21
86001.2,965453,17
594134,370251,8
197699,204291,27
656911,897855,13
8148.44,706381,21
652150,685049,3
474044,820978,14
705252,843440,13
545549,47395.2,22
49409.5,435286,16
83925.9,330149,24
980102,795618,7
878079,472182,9
168676,154942,27
612140,675588,3
28504.3,787133,21
960631,791162,7
856563,186529,19
884579,7904.29,19
775628,331248,26
309488,68514.1,29
189703,25483,12
294565,276772,27
670614,771081,3
188879,199408,27
40040.3,713462,21
732902,676138,10
22339.5,68086.8,12
229316,168828,27
344798,186468,15
402051,224464,15
680715,186773,4
8606.22,523515,5
487899,984588,11
297098,261177,27
719687,730705,10
627491,87771.2,22
699210,229041,8
633351,139805,4
278970,987335,18
809992,454939,9
877255,273263,26
2807.7,900204,17
219733,36805.3,29
560991,285195,8
742180,933958,13
540330,200140,8
751244,81972.7,4
911496,941588,7
725181,708426,10
880703,288339,26
684317,654653,3
782769,494919,9
500168,884762,11
188147,299295,27
468245,855800,14
501389,629231,2
564562,950377,11
39246.8,651845,5
666890,284646,8
995483,478774,23
775079,206153,26
440535,832636,14
30518.5,813959,21
204077,927946,17
244758,991546,18
762322,345286,26
819788,866726,13
730644,405408,1
507706,427290,20
869686,107242,19
537645,351482,20
271645,703513,25
357494,82277.9,29
231880,74617.8,29
726005,912107,13
852351,854305,7
265877,470046,6
291665,377239,28
982879,647755,0
399945,593738,2
787591,781793,10
875607,744560,10
856471,960540,7
686270,444563,1
857814,762169,10
926511,503708,23
772698,685812,10
170385,950011,17
388592,133549,29
339549,931303,18
651906,162206,4
773492,88839.4,4
70223.1,475753,16
183172,239875,27
371349,397198,28
116031,403546,16
783898,966552,13
85787.5,980316,17
729881,984863,13
249489,872402,18
531968,890439,11
70009.5,141453,12
70314.6,931364,17
413190,56978.1,29
292215,320627,28
615192,728721,3
216895,45625.2,29
848018,556719,9
701956,881649,13
229743,101657,29
882900,50080.9,19
197790,300577,27
978576,997650,7
314829,853328,18
205451,68453,12
529984,708701,3
982604,533921,0
599628,511338,1
563707,647176,3
506729,253761,15
829829,236915,26
930906,842891,7
335978,965667,18
737388,454451,9
958098,879269,7
696646,44190.8,4
753227,392865,26
844264,831477,7
55726.8,516312,5
666219,596088,1
503891,45289.5,22
272164,858089,18
757622,760216,10
527573,66927.1,22
247353,503494,6
373577,435621,20
514664,477767,20
902951,643971,0
691671,343028,8
800256,925871,13
543809,818384,11
124332,674429,5
391949,635945,2
732963,271401,26
264168,978301,18
550157,997711,11
925871,79287.1,19
980255,234870,19
125767,607532,5
703970,349803,26
602222,907071,11
477401,288827,15
237068,265542,27
16663.1,621235,5
359050,241157,15
217505,187078,27
697623,831996,13
453810,249702,15
7416,38453.3,12
144902,749046,21
41993.5,278756,24
808496,528886,9
477096,289529,15
43092.1,888180,17
701498,709799,3
941801,114353,19
220405,625813,25
947935,415754,23
889309,74465.2,19
751640,508103,9
430860,991028,18
117435,651448,5
816095,461196,9
151402,802789,21
231941,533464,6
89663.4,371624,16
641774,377331,8
839686,467025,9
493484,375103,20
859493,126804,19
69826.3,921720,17
142003,452925,16
430494,414014,20
705771,459700,1
990539,255806,23
706503,407147,1
642293,816126,3
700461,54597.6,4
79104,280435,24
333872,266793,15
746574,352763,26
430342,349864,20
755608,923124,13
723838,21088.3,4
265908,240242,27
962889,644490,0
411664,943541,18
418409,920713,18
922330,637349,0
587664,230079,8
311899,662770,25
724052,915128,13
996216,457595,23
364330,579424,6
74709.3,522263,5
893307,600269,0
906125,652089,0
8423.11,122990,12
139897,879604,17
347667,456801,6
665395,619221,3
146489,644551,5
128452,946409,17
222663,660787,25
372051,897732,18
471297,827235,14
501511,275399,15
16205.3,247810,24
388043,799158,14
829035,981109,13
424146,702445,14
622211,912137,11
364360,135868,29
769127,483779,9
240699,149754,27
529649,221412,8
768029,701407,10
588397,965209,11
467483,196997,15
469375,529160,2
67171.2,658498,5
400433,767541,14
709464,825861,13
289132,365276,28
230750,492050,6
261818,711997,25
406873,244942,15
338481,586688,6
698843,682485,3
885983,703513,0
818415,201086,26
144719,68880.3,12
479965,756218,14
976318,204321,19
146641,682821,21
661000,219703,8
531571,869228,11
709830,108371,4
212683,423109,28
868007,96560.6,19
79928,580157,5
402295,46815.4,29
585498,106998,22
10437.3,408612,16
35920.3,969085,17
886135,656911,0
572802,690451,3
249611,184790,27
162420,758202,21
632801,844691,11
979583,737053,0
12878.8,389233,16
150365,590869,5
150212,573229,5
40192.9,178228,24
822169,265023,26
258736,124882,29
687185,207587,8
430921,403943,20
881802,688040,0
675802,96560.6,4
775231,947356,13
768273,89175.1,4
207617,311350,28
256752,11902.2,29
640156,378674,1
500595,663472,2
578326,782342,3
795068,620716,9
13367.1,676504,21
597949,829157,11
90151.7,813074,21
482925,830287,14
375561,488449,6
947172,34394.4,19
596545,385418,1
717521,214881,26
162450,31586.7,12
858577,308054,26
813684,872402,13
909330,777093,7
965453,433576,23
589770,361736,8
373424,356609,28
448500,117344,22
257118,848659,18
293710,365703,28
604633,927213,11
485733,667898,2
673788,380902,1
296518,305124,28
324198,236610,27
683920,147557,4
385479,345042,28
111881,322398,24
419416,98452.7,29
596606,893460,11
585528,896359,11
97781.3,952086,17
502274,407483,20
829798,225684,26
630268,561113,1
162358,654836,5
417341,163121,15
643117,501907,1
860439,698721,10
424451,556169,2
884610,877895,7
146702,17090.4,12
635487,426466,1
235908,796869,25
58015.7,151646,12
750145,405805,26
612018,38728,22
471145,400464,20
281716,693258,25
19409.8,702017,21
797632,451399,9
490677,65248.6,22
824244,570696,9
598468,714072,3
411359,702902,14
684622,785699,3
873012,970916,7
351360,869839,18
82155.8,43275.2,12
2777.18,710593,21
569414,250771,8
381573,189062,15
416211,642323,2
376965,143590,29
366649,560198,6
84200.6,538896,5
465011,448012,20
442335,92776.3,22
490402,818903,14
887875,828700,7
124699,226722,24
463912,275094,15
785028,327708,26
842280,300821,26
998779,316355,23
874081,982208,7
725089,796228,10
707602,573260,9
754357,123325,4
328074,713828,25
874722,67384.9,19
702261,590228,9
504318,895444,11
683096,985137,13
575060,320811,8
564959,137669,22
245857,800775,25
807367,214026,26
141697,35706.7,12
87588.1,79073.5,12
887051,845088,7
625782,94760,22
353191,495102,6
775018,968444,13
892270,657888,0
308054,364208,28
511551,111850,22
788049,196295,26
78371.5,679220,21
5523.85,366924,16
856502,358715,23
825892,325510,26
592486,777825,3
43275.2,325236,24
614490,582781,1
104282,772332,21
602222,832362,11
973449,720817,0
463546,486068,20
85665.5,489700,16
730613,306772,26
396130,693625,14
695639,553484,1
117344,808649,21
766167,350902,26
954253,864834,7
857265,209021,19
634480,94241.2,4
679495,457961,1
408124,489792,20
150121,982116,17
83224,372204,16
478072,209632,15
196966,347301,28
372539,464522,20
221473,582293,6
929868,140538,19
392315,271462,15
683309,340037,8
952330,615162,0
687490,253059,8
450758,732383,14
968963,267251,23
347026,788537,14
844081,213538,26
671621,371868,8
95858.6,897275,17
14038.5,919156,17
451888,761864,14
765740,900662,13
828333,807398,10
469527,646535,2
35157.3,364605,16
442183,262978,15
693899,632221,3
666372,165075,4
628285,644246,3
418622,475082,20
577380,173070,22
337535,20569.5,29
370678,614185,2
761620,43855.1,4
324259,767266,25
310221,127415,29
189459,252419,27
963622,371715,23
135533,698325,21
446852,662801,2
601520,444075,1
662191,54017.8,4
34516.4,928587,17
369243,993957,18
165532,824061,21
408216,475478,20
187414,935362,17
622456,295145,8
616016,551714,1
389203,611499,2
358318,931516,18
434095,10101.6,29
210150,548418,6
513901,440870,20
280587,252541,27
725639,816523,13
318644,228797,27
764336,876247,13
225257,190588,27
532090,248634,8
792169,258065,26
221961,617939,6
548143,56978.1,22
485916,634632,2
134098,365337,16
673696,838496,13
496384,754784,14
521744,504135,20
11749.6,745231,21
204291,102878,12
56428.7,642048,5
458144,123203,22
136052,78463.1,12
681417,431898,1
124058,967589,17
612323,312387,8
42085,702994,21
539232,913907,11
777764,660115,10
104526,203955,24
801202,966460,13
767602,771905,10
937254,752220,0
8209.48,95217.7,12
195624,291879,27
512101,291940,15
187780,220283,27
1678.52,53529.5,12
387982,987487,18
191870,518998,6
51698.4,521805,5
678671,429731,1
615406,331370,8
541276,126621,22
488571,610981,2
172613,935698,17
940764,963683,7
481552,366955,20
905057,714408,0
252235,442976,28
591632,115940,22
228858,506790,6
455885,647542,2
543718,158177,22
918455,709983,0
544939,656270,3
916959,953368,7
36256,331492,24
503006,856899,11
536424,396466,20
912076,644948,0
526933,154912,22
448622,788018,14
909543,112125,19
774316,832301,13
161473,5798.52,12
383129,748436,14
85757,435560,16
823634,15533.9,4
726707,692892,10
206244,884976,17
85451.8,708090,21
341380,325297,28
851497,859951,7
111942,659261,5
584857,865658,11
23835,491531,16
771935,204291,26
917814,817621,7
53590.5,654042,5
194983,822199,25
817347,665944,10
232063,448866,28
378368,580798,2
560595,972808,11
273171,243507,27
489975,161107,22
879025,509598,9
784570,788537,10
777093,593524,9
390271,909116,18
123692,303354,24
668722,999451,13
904569,69093.9,19
763665,503006,9
449080,422498,20
217383,50843.8,29
100162,354411,16
403821,330363,15
591632,884640,11
367992,849452,18
610797,350963,8
892880,321940,23
336894,491623,6
668813,706839,3
577105,472121,1
951994,693167,0
592120,730735,3
685537,261422,8
939360,2166.81,19
348704,491867,6
789483,255562,26
417249,660390,2
314005,676168,25
892331,484451,9
25086.2,353465,16
503677,782220,14
497299,136235,22
548112,410688,20
841090,305673,26
504471,781884,14
752007,421888,9
202155,139103,27
56184.6,45899.8,12
32349.6,739463,21
533494,148961,22
107822,754265,21
551500,24475.8,22
20661,693319,21
811853,534867,9
545000,106265,22
417615,683340,14
907102,839473,7
645497,925504,13
723472,855312,13
369274,448958,20
14679.4,178289,24
163427,980407,17
461898,540757,2
833918,648946,10
911374,389630,23
611682,172399,8
673177,707389,3
620106,258705,8
29114.7,217505,24
620411,758080,3
187841,619434,5
572619,884610,11
324412,146245,29
348216,874783,18
946623,593616,0
119877,889401,17
260537,648549,25
659505,921415,13
93234,482742,16
120243,66774.5,12
893857,787164,7
991180,878109,7
999054,340800,23
913358,770898,7
344523,451308,28
65279.1,722159,21
750298,801050,10
982910,907163,7
433363,9247.11,29
103427,595416,5
129917,198157,24
136998,690664,21
765954,658010,10
699576,880093,13
624348,965941,11
612171,578448,1
45289.5,251381,24
6866.66,839228,21
487106,341319,20
7599.11,281899,24
894131,888363,7
395917,977355,18
390362,906766,18
455763,265267,15
968383,41779.8,19
239204,778649,25
695547,1220.74,4
935423,637043,0
642811,509873,1
979339,977996,7
874325,532029,9
133518,839869,17
50264,970885,17
136235,21424,12
111270,218024,24
762413,45777.8,4
755608,422773,9
410566,872646,18
619556,795770,3
737938,662770,10
845485,288797,26
538652,820948,11
700400,219916,8
125614,858577,17
715842,470321,1
55818.4,447890,16
78249.5,388867,16
260140,508835,6
337596,128208,29
624256,408094,1
542741,427198,20
945433,474807,23
281991,473952,6
81270.8,180883,24
427870,55696.3,29
140599,617817,5
287332,351848,28
864925,448683,23
961119,81026.6,19
38819.5,456038,16
647664,893399,13
972472,258919,23
12390.5,535264,5
944884,870235,7
205054,25208.3,12
108554,625111,5
274911,497452,6
857692,764428,10
226783,111820,27
178961,723807,25
408887,127781,29
164403,88076.4,12
948363,514237,0
786309,343516,26
179205,946196,17
351970,125828,29
63814.2,346019,16
883908,741600,10
118839,886044,17
142369,460799,16
944761,207831,19
244331,565874,6
748527,154637,4
958251,518296,0
868831,181555,19
898404,996918,7
884610,431715,23
124424,95736.6,12
39399.4,865780,17
201117,766991,25
65858.9,436750,16
712668,785119,10
677694,732994,3
681173,212653,8
630787,396985,1
434431,694266,14
967803,591113,0
329325,16480,29
476516,446913,20
489456,373302,20
137272,428877,16
483077,794519,14
30610.1,490707,16
775262,352336,26
453200,427992,20
962859,185858,19
467055,558855,2
364177,196753,15
415571,422040,20
616596,600330,3
697470,190008,4
654622,486343,1
929533,584246,0
928861,280526,23
169134,869655,17
101901,624531,5
736839,624744,10
850429,834803,7
1007.11,56520.3,12
935850,883908,7
888913,279031,26
504929,896878,11
488540,828425,14
770592,594256,9
541673,368755,20
928892,68971.8,19
509049,677969,2
513565,879666,11
854335,215613,26
500870,804224,14
858913,490493,9
479293,850276,14
272439,690573,25
216620,384777,28
53407.4,234413,24
114628,655934,5
977416,678762,0
465957,651936,2
620808,396069,1
241585,306925,28
783105,241585,26
468032,644459,2
421766,689779,14
223823,668752,25
260872,257668,27
20844.1,801355,21
25544,74373.6,12
963622,536973,0
374554,823237,14
721793,885250,13
