x,y,c
739738,537156,9
124149,172704,5
705344,940153,3
127110,171850,5
759789,706412,10
485672,418897,15
983001,816919,19
326914,64638.2,14
704886,351024,8
89144.6,838191,12
639149,532853,9
608844,896023,3
156835,218390,5
693808,255409,8
383221,912656,17
384167,793847,17
763024,618549,10
213324,158879,5
406140,736076,11
783898,184759,8
519822,473251,15
991119,678426,0
180181,428694,16
383709,847499,17
221931,780847,17
577136,315439,15
753166,496323,9
447066,733757,11
358989,778558,17
163182,581439,6
67751.1,235267,5
91555.5,962889,12
240638,583300,2
332469,200476,14
337748,748985,17
285836,896908,17
631520,592029,9
279977,32929.5,14
11871.7,802728,12
82430.5,701529,6
677023,423353,9
159734,375713,16
357128,547258,2
993622,299844,7
401593,681417,11
715293,795923,10
192083,643056,6
915586,125034,1
560381,323038,15
849727,153905,1
802179,816034,19
508133,577990,11
125614,909940,12
291208,972198,17
567736,376263,15
435469,596088,11
189245,526688,2
10742.5,805994,12
336161,730827,17
374584,239967,18
562456,646229,11
547807,772271,13
69490.6,421857,16
197638,703879,6
854030,723594,0
900693,893063,19
798761,721671,10
234107,655904,6
308359,799615,17
137455,409619,16
415845,315165,15
19531.8,315073,16
184484,895596,12
383953,723380,11
334971,101993,14
436842,170537,14
957396,480148,7
344676,120273,14
554277,648701,11
656209,749748,10
122654,789819,12
13580.7,934477,12
149022,322611,16
780358,341716,8
886319,283975,7
730308,307505,8
727897,638691,10
601001,81789.6,4
520219,16327.4,4
238258,200049,18
883206,850520,19
372875,303568,18
664998,203223,8
901273,811121,19
166692,316446,16
11566.5,565081,6
361370,770775,17
734275,62166.2,4
621815,672842,10
621601,254769,8
91372.4,161412,5
405011,302042,15
404035,344707,15
760552,183966,8
610462,181951,4
862636,888272,19
520157,425825,15
345958,71840.6,14
851833,173406,1
749168,802087,10
218055,459120,2
611164,329234,8
684500,284677,8
251076,952940,17
58229.3,148625,5
15839.1,47486.8,5
805994,130711,1
545854,328166,15
198004,534562,2
518296,598804,11
550951,617145,11
501114,645314,11
919950,662252,0
114994,753838,6
897275,211554,1
781426,662038,10
935728,276650,7
54139.8,723502,6
450423,443831,15
19989.6,800897,12
496658,573473,11
629231,30610.1,4
687826,916044,3
210822,244667,18
841975,538102,0
958983,617939,0
244118,603107,2
977844,158635,1
16388.4,903806,12
659688,98696.9,4
518693,726341,11
877285,195990,1
587970,260079,8
816828,556169,0
386731,979797,13
389569,942961,13
297647,343181,18
161138,798090,12
295053,391858,18
756737,459212,9
171667,38728,5
856563,472518,7
523972,602832,11
322001,570727,2
128208,129215,5
805353,951384,3
896329,839381,19
527390,70406.2,4
609241,316416,8
877377,387432,7
715171,368053,8
225867,483474,2
269173,550768,2
969176,851955,19
211219,708182,6
464278,553209,11
251350,198309,18
299631,958129,17
281106,385815,18
392895,104129,14
83742.8,77089.8,5
848018,877377,19
798181,510208,9
458724,438032,15
724845,893704,3
340861,154424,14
276528,953490,17
537675,919431,13
791345,111576,1
694052,227515,8
170202,415265,16
162938,906949,12
498795,782311,13
316202,59694.2,14
587878,153294,4
504898,686544,11
346202,370769,18
179449,788018,12
705283,661184,10
259529,562914,2
76174.2,105899,5
64424.6,796350,12
655873,74892.4,4
101199,765404,6
941588,888180,19
884793,118320,1
181310,588885,6
856075,324503,7
810205,284585,8
498642,576769,11
823206,663106,0
52400.3,575610,6
138462,643300,6
912168,565264,0
936522,302622,7
4486.22,445418,16
345653,858180,17
282083,879177,17
307230,190405,18
85329.8,178503,5
619617,815424,10
623585,501083,9
654317,955138,3
345805,658895,11
685415,52613.9,4
628895,748222,10
797662,354747,7
134983,984161,12
568285,662557,11
504227,686850,11
773675,657704,10
879513,447340,7
881710,971557,19
229865,220954,18
678976,2136.3,4
676504,583453,9
672353,25360.9,4
150761,760735,6
524216,15442.4,4
858119,436811,7
352702,412397,18
303293,877468,17
878445,474319,7
182226,705069,6
753075,456130,9
384564,851161,17
586352,287423,15
806818,916654,3
823756,308084,7
770714,516709,9
338481,581439,2
703696,297555,8
19013,972472,12
490005,315317,15
376507,171758,14
667837,483871,9
893918,793329,19
557634,957335,13
114444,199622,5
578753,736320,10
945067,436415,7
577746,602283,11
957183,215827,1
70070.5,812799,12
227241,895962,17
19440.3,963347,12
97293,493728,16
263497,155675,14
776147,558306,9
73030.8,241249,5
572100,851405,13
723624,549516,9
369335,853450,17
492141,295022,15
361156,765038,17
289377,905911,17
656270,525590,9
328990,955016,17
806513,54719.7,1
939207,331462,7
188635,54231.4,5
968047,884732,19
136113,923673,12
345103,135228,14
382427,256813,18
364849,898038,17
372204,631947,11
272866,931974,17
942900,604236,0
896573,137364,1
405713,586596,11
483901,496963,11
783471,280557,8
729331,19837,4
517747,128849,4
295419,529679,2
970458,518113,0
110172,356670,16
129765,799951,12
455245,981323,13
723930,239204,8
488723,553362,11
63539.5,366466,16
486953,103275,14
6836.15,535752,6
875027,295541,7
91891.2,386975,16
162206,872677,12
733146,17975.4,4
340373,628010,2
62074.6,600848,6
256355,950835,17
126133,563677,6
66682.9,832057,12
372265,920499,17
243263,831477,17
258889,498856,2
850978,8178.96,1
83071.4,308451,16
85940.1,334391,16
307169,741478,17
471145,770165,13
445143,320566,15
779351,101260,1
546587,939329,13
819575,956420,19
123630,596210,6
800928,249580,8
625233,133122,4
210273,765526,17
901700,77272.9,1
126011,840876,12
142888,976501,12
766228,221656,8
143315,236732,5
963866,320017,7
68208.9,43488.9,5
292947,376293,18
797510,98269.6,1
870357,581164,0
24872.6,255776,16
544969,152654,4
224403,328379,18
394299,816980,17
978271,959685,19
290597,238838,18
625294,181494,4
913022,807337,19
353740,685080,11
82277.9,936125,12
357006,580523,2
813379,803766,19
117924,117374,5
138035,368542,16
912656,112735,1
675344,665761,10
853847,313334,7
240364,960082,17
849300,223609,1
613117,405377,9
361766,692465,11
59266.9,585620,6
444502,388440,15
431288,796167,13
816523,834834,19
805231,302103,8
362438,544420,2
751183,202948,8
12665.2,617206,6
618305,65858.9,4
110935,563219,6
764550,288522,8
729057,717765,10
600238,342662,15
571062,46113.5,4
770257,753441,10
743339,21729.2,4
894894,16449.5,1
379833,222571,14
150487,765282,6
528550,958312,13
724204,503342,9
448164,233497,15
942686,233863,1
162450,300546,16
785211,476730,9
394391,580584,11
663289,588092,9
480850,459517,15
914762,110172,1
175390,23011,5
539933,211127,4
6469.92,803766,12
427900,243934,15
695975,702475,10
807855,190161,1
684469,35218.4,4
36622.2,381817,16
678213,778130,10
227149,536485,2
955718,153539,1
754631,924070,3
571612,352367,15
476943,533067,11
199377,38911.1,5
694876,543016,9
785882,969237,3
582690,364879,15
75838.5,185705,5
165868,107547,5
26734.2,465865,16
33112.6,688894,6
801141,617664,0
973174,62654.5,1
16907.3,459059,16
742668,299722,8
884396,515854,0
331858,670186,2
382855,247719,18
515946,547227,11
359508,590991,2
297128,17304,14
988983,412641,7
170446,662282,6
41993.5,730918,6
118168,198767,5
500107,894620,13
973754,647145,0
842677,954894,19
422590,579241,11
454085,832545,13
551164,886288,13
668996,205573,8
636708,541948,9
625050,942534,3
920835,134342,1
945921,10528.9,1
548845,629902,11
958983,719016,0
811396,37354.7,1
286630,543626,2
421247,486007,2
863155,239692,1
919584,843135,19
345531,118412,14
556963,498093,9
129917,855129,12
263405,457656,2
383557,644398,11
728416,555589,9
276681,544145,2
287210,503372,2
577960,77120.3,4
373028,823328,17
583178,216926,4
875027,535386,0
607318,394147,15
963378,939604,19
607135,746300,10
928190,72634.1,1
543382,127171,4
456526,544023,11
459944,8728.29,14
663930,599261,9
580584,982482,13
230628,541826,2
623005,716727,10
290811,193213,18
634846,580096,9
413404,10803.6,14
586657,323008,15
217261,938078,17
342692,843776,17
9826.96,156896,5
92410,778710,12
449660,774102,13
492111,72206.8,14
734672,224921,8
260079,425794,2
336161,945250,17
416089,223518,14
956542,770867,19
380810,805994,17
312357,697989,17
380535,443556,2
659383,201331,8
657491,666646,10
805292,388348,7
497513,369823,15
827937,987182,19
673544,945341,3
951720,653432,0
194983,241859,18
163060,457045,16
871731,13977.5,1
287332,803613,17
774651,349712,8
533708,577319,11
823603,964293,19
62715.5,91738.6,5
88717.3,851405,12
71016.6,624500,6
571551,215125,4
342601,15503.4,14
867397,490677,7
311808,156621,14
824183,223762,1
544603,309183,15
727439,246803,8
296548,189703,18
286569,581500,2
573504,781243,10
394299,446821,2
29175.7,985229,12
906461,275674,7
207801,653768,6
167913,372173,16
204199,355632,18
317606,398694,18
894101,560228,0
164037,890652,12
607624,893490,3
262093,85665.5,14
606128,857509,3
362194,144871,14
98147.5,30488,5
271737,961821,17
924589,408734,7
991699,829066,19
574511,333140,15
391095,880795,17
993652,493271,7
286325,84383.7,14
835414,940886,19
222419,235450,18
510910,999420,13
140172,545122,6
738517,552873,9
74251.5,621998,6
406720,557054,11
694327,566271,9
564135,870205,13
494766,138890,14
369243,765679,17
386853,164190,14
990600,899075,19
971007,101901,1
871273,174657,1
496994,701132,11
586871,21881.8,4
75533.3,456343,16
855556,171392,1
714591,845515,3
229499,241798,18
841792,667623,0
734428,434126,9
766015,838435,3
348918,507767,2
648518,371990,8
860073,105350,1
628407,598468,9
412824,525437,2
396100,568010,11
121830,342357,16
362651,695395,11
551531,961180,13
254433,630268,2
826868,400769,7
96896.3,724174,6
732597,444411,9
764855,926756,3
519730,907559,13
191809,110965,5
390210,275399,18
576312,320841,15
898404,479904,7
118534,881710,12
916135,244118,1
598132,339640,15
481674,345897,15
80874.1,424787,16
918027,466903,7
849483,289010,7
185003,123478,5
913022,779565,19
651753,646657,10
787835,97598.2,1
460829,413800,15
283578,480911,2
533799,663533,11
396832,170537,14
159459,365337,16
737846,492172,9
139744,901517,12
815394,34028.1,1
766991,864895,3
608966,256844,8
595630,217902,4
788934,52186.7,1
176458,511826,2
329600,401105,18
767937,961486,3
724265,997650,3
648488,31891.8,4
175298,117466,5
158788,945677,12
629139,756584,10
117283,286447,16
970519,761711,19
912503,783349,19
717795,950041,3
499252,533952,11
788965,693808,10
839412,488754,7
963897,752434,19
159093,99368.3,5
179540,894284,12
863948,753746,19
381756,688406,11
190924,108371,5
948363,387097,7
802454,803674,19
317698,689779,17
669729,441877,9
29145.2,610.37,5
877590,239875,1
531999,193121,4
529862,567858,11
472732,497604,11
875118,774743,19
353404,560076,2
226997,406049,18
86550.5,605487,6
349620,265358,18
687124,600574,9
839106,882443,19
756310,978576,3
785211,952513,3
157353,481399,16
763451,329112,8
980071,622822,0
117679,310862,16
166173,800531,12
665456,386456,9
646901,815027,10
524186,416822,15
149449,108524,5
835688,563128,0
590564,47242.7,4
886746,240089,1
811304,658986,0
611469,110782,4
950041,27863.4,1
835749,765374,19
618397,668142,10
18982.5,369427,16
867916,270577,7
779901,350414,8
335246,865932,17
292550,239631,18
557787,302591,15
828791,226691,1
881802,619007,0
426923,938200,13
272317,23072,14
14038.5,548723,6
294321,407636,18
419019,692801,11
202643,243324,18
715934,898679,3
71382.8,937040,12
355693,532945,2
840876,939879,19
700827,652150,10
685720,664754,10
2960.3,832423,12
836543,251625,8
676717,111698,4
543168,25574.5,4
53834.7,760125,6
878750,752464,19
772240,813959,3
170415,134617,5
690451,295328,8
634571,30457.5,4
845882,917020,19
912442,250465,7
616718,963622,3
275735,105014,14
31495.1,74129.5,5
920743,779138,19
218421,949858,12
624073,713157,10
426557,699973,11
714164,100284,4
5920.59,744224,6
447645,995941,13
328867,35432,14
92959.4,997253,12
996887,977905,19
938444,617115,0
928800,918241,19
687918,971343,3
194067,604236,6
902738,844020,19
862423,663930,0
925108,222694,1
815790,82033.8,1
696036,622974,10
532579,965239,13
688223,578021,9
433973,717002,11
432997,180029,14
603626,214820,4
459426,146794,14
677145,817530,3
504166,178320,4
576220,158269,4
219611,987823,12
653554,821406,3
930662,963195,19
848476,283395,7
890225,565874,0
752007,49226.4,4
587878,926725,13
169683,852016,12
596789,281533,8
975097,241371,1
829646,522355,0
892972,980682,19
536424,853938,13
462539,533860,11
543962,961486,13
932829,676443,0
729789,838496,3
359844,30518.5,14
171758,122532,5
834101,234046,1
439222,60548.7,14
689077,626759,10
719779,704703,10
858577,900510,19
534104,246529,15
377697,241585,18
298471,156407,14
495407,213446,15
584735,633290,11
102054,114109,5
217231,411115,16
301462,920103,17
965972,837367,19
101444,320902,16
166906,960540,12
478103,881771,13
751793,765435,10
619129,169958,4
521714,297037,15
90609.5,871578,12
682333,846583,3
126560,628162,6
291513,256844,18
336436,670736,11
984313,368633,7
987182,438093,7
755791,294198,8
768273,369854,8
326151,198859,14
715629,80629.9,4
310343,219092,18
878811,281808,7
689291,670705,10
489303,239296,15
558397,428694,15
952879,371838,7
436506,918149,13
67812.1,923002,12
176641,164220,5
593402,611866,11
359172,438002,2
777001,903195,3
588549,824854,13
827509,164556,1
983734,162694,1
713553,621632,10
974975,868770,19
198950,804010,17
919706,823359,19
826899,225288,1
654317,334208,8
753105,478622,9
529588,885525,13
33875.5,884304,12
362835,510239,2
320627,423261,2
702506,838496,3
23133,49256.9,5
466750,789422,13
6653.04,726279,6
12451.6,119114,5
905179,804621,19
637074,233528,8
290750,757561,17
42695.4,451857,16
364208,973632,17
18738.4,883084,12
644765,364879,8
157384,885983,12
468490,131596,14
425123,342448,15
74495.7,243294,5
501663,311258,15
794946,183905,1
588977,671651,10
491501,385144,15
511460,733634,11
24262.2,664205,6
1556.44,115909,5
320872,16205.3,14
714560,91433.5,4
663656,409864,9
370739,704459,11
252052,924375,17
103671,894681,12
51759.4,770775,12
229438,249519,18
538255,587207,11
863124,466781,7
304117,7202.37,14
725944,777459,10
750877,4669.33,4
730308,72145.8,4
353526,33753.5,14
126774,921964,12
395398,643056,11
773217,708945,10
742698,164861,8
63997.3,312235,16
294870,396435,18
865017,849605,19
325083,19013,14
57832.6,486190,16
147038,972259,12
637501,909574,3
530168,236885,15
345744,359996,18
161840,606464,6
193915,726096,6
349345,170537,14
549669,786187,13
184881,515702,2
363170,827815,17
698935,199469,8
212195,230232,18
213752,991272,12
775933,776635,10
316202,829859,17
733360,98056,4
713126,542619,9
544542,363201,15
844996,233131,1
738670,744835,10
634816,995392,3
827662,937162,19
267006,380596,18
410566,696677,11
549394,951201,13
60670.8,653157,6
335002,429579,2
813593,116855,1
795038,514634,9
133763,914640,12
164159,518113,2
744987,46876.4,4
50508.1,694449,6
298135,795587,17
638203,623829,10
142308,454604,16
238258,384442,18
82125.3,722434,6
785638,643818,0
578478,620045,11
163335,331004,16
998566,196722,1
783624,351207,8
876247,890378,19
795648,993103,3
